Norm I/I0,time Corrected (ps)
0.000132613,-0.675
0.000114071,-0.65
0.000114637,-0.625
0.000111648,-0.6
0.000122764,-0.575
8.72132E-05,-0.55
3.98583E-05,-0.525
4.22652E-05,-0.5
4.29108E-05,-0.475
7.48198E-05,-0.45
0.000138638,-0.425
0.000129635,-0.4
0.000136225,-0.375
0.000132381,-0.35
0.000764335,-0.325
0.001653829,-0.3
0.002641968,-0.275
0.003202023,-0.25
0.00356609,-0.225
0.00143621,-0.2
0.002346792,-0.175
0.010988676,-0.15
0.020312404,-0.125
0.029628444,-0.1
0.272712769,-0.075
0.716179078,-0.05
0.938350179,-0.025
1,0
0.618381707,0.025
0.284169398,0.05
0.101760371,0.075
0.037275991,0.1
0.015487676,0.125
0.00455089,0.15
0.00201385,0.175
0.00179731,0.2
0.001924246,0.225
0.002248947,0.25
0.001200919,0.275
0.00094009,0.3
0.000520564,0.325
0.000772804,0.35
0.000416139,0.375
0.000329958,0.4
0.000268423,0.425
0.000275481,0.45
0.000144399,0.475
0.000149667,0.5
8.67655E-05,0.525
0.000264215,0.55
0.000390835,0.575
0.000377227,0.6
0.000328952,0.625
0.00020766,0.65
0.000151505,0.675
0.000238922,0.7
0.00013564,0.725
8.8297E-05,0.75
3.24872E-05,0.775
3.61465E-05,0.8
3.66109E-05,0.825
5.32524E-05,0.85
2.62616E-05,0.875
2.95244E-05,0.9
2.0561E-05,0.925
5.60416E-05,0.95
8.40463E-05,0.975
6.92014E-05,1
5.76887E-05,1.025
0.000115197,1.05
0.000114375,1.075
0.000108284,1.1
0.000120497,1.125
0.00018698,1.15
0.000160415,1.175
0.000109116,1.2
0.000194609,1.225
0.00043363,1.25
0.000357676,1.275
0.000297848,1.3
0.000131654,1.325
8.44114E-05,1.35
2.73682E-05,1.375
3.57624E-05,1.4
7.14712E-05,1.425
9.30095E-05,1.45
9.97677E-05,1.475
6.95772E-05,1.5
2.79703E-05,1.525
9.74717E-05,1.55
7.66923E-05,1.575
6.53467E-05,1.6
4.47151E-05,1.625
8.51346E-05,1.65
0.000163013,1.675
0.00016972,1.7
0.000115357,1.725
6.26614E-05,1.75
2.68919E-05,1.775
1.11653E-05,1.8
1.2386E-05,1.825
6.43848E-06,1.85
4.45887E-06,1.875
3.06528E-06,1.9
1.09893E-05,1.925
3.01183E-05,1.95
4.70741E-05,1.975
7.36776E-05,2
7.57516E-05,2.025
5.72523E-05,2.05
4.70962E-05,2.075
5.37856E-05,2.1
3.70971E-05,2.125
4.02868E-05,2.15
2.49689E-05,2.175
1.82443E-05,2.2
7.36702E-06,2.225
2.1645E-05,2.25
3.46532E-05,2.275
2.15701E-05,2.3
3.18205E-05,2.325
2.75716E-05,2.35
4.01762E-05,2.375
3.58744E-05,2.4
2.08216E-05,2.425
1.17302E-05,2.45
1.32643E-05,2.475
2.23114E-05,2.5
1.96258E-05,2.525
2.03335E-05,2.55
9.26681E-06,2.575
1.84335E-05,2.6
1.80007E-05,2.625
3.32653E-05,2.65
1.48098E-05,2.675
1.61581E-05,2.7
2.08556E-05,2.725
2.47057E-05,2.75
3.85648E-05,2.775
6.97712E-05,2.8
7.33835E-05,2.825
5.03756E-05,2.85
2.2245E-05,2.875
3.24883E-05,2.9
5.28042E-05,2.925
8.63785E-05,2.95
7.26398E-05,2.975
4.72024E-05,3
2.93499E-05,3.025
2.80374E-05,3.05
3.81969E-05,3.075
3.31303E-05,3.1
2.59688E-05,3.125
3.59197E-05,3.15
6.22675E-05,3.175
5.12524E-05,3.2
3.3853E-05,3.225
1.61241E-05,3.25
6.25853E-06,3.275
7.12201E-06,3.3
3.65942E-06,3.325
3.42344E-06,3.35
2.25524E-06,3.375
1.94612E-06,3.4
7.21247E-06,3.425
1.24606E-05,3.45
1.46203E-05,3.475
1.98011E-05,3.5
3.31425E-05,3.525
3.35649E-05,3.55
5.71317E-05,3.575
4.40896E-05,3.6
2.93617E-05,3.625
2.43132E-05,3.65
6.45783E-06,3.675
3.92041E-06,3.7
1.11524E-05,3.725
1.20124E-05,3.75
1.18037E-05,3.775
2.52696E-05,3.8
3.53645E-05,3.825
4.03874E-05,3.85
3.25631E-05,3.875
2.03766E-05,3.9
1.93873E-05,3.925
1.14977E-05,3.95
4.81152E-06,3.975
8.36943E-06,4
2.14676E-05,4.025
3.1308E-05,4.05
2.11094E-05,4.075
1.83441E-05,4.1
1.75445E-05,4.125
1.49681E-05,4.15
1.44553E-05,4.175
1.53778E-05,4.2
1.32016E-05,4.225
1.51779E-05,4.25
1.07016E-05,4.275
7.26802E-06,4.3
6.02055E-06,4.325
1.49675E-05,4.35
1.76017E-05,4.375
8.78501E-06,4.4
5.49954E-06,4.425
6.70575E-06,4.45
5.62055E-06,4.475
6.20473E-06,4.5
6.9287E-06,4.525
7.53005E-06,4.55
1.18204E-05,4.575
1.22256E-05,4.6
1.8123E-05,4.625
1.99676E-05,4.65
2.16001E-05,4.675
1.8334E-05,4.7
1.45575E-05,4.725
4.48178E-06,4.75
3.15732E-06,4.775
6.46866E-06,4.8
8.24553E-06,4.825
1.95443E-05,4.85
2.17782E-05,4.875
1.12523E-05,4.9
6.72315E-06,4.925
6.03713E-06,4.95
3.65507E-06,4.975
2.51986E-06,5
4.79277E-06,5.025
9.90942E-06,5.05
9.81806E-06,5.075
1.3771E-05,5.1
2.08333E-05,5.125
1.68908E-05,5.15
1.20771E-05,5.175
6.56752E-06,5.2
8.01724E-06,5.225
9.75284E-06,5.25
7.09377E-06,5.275
7.40272E-06,5.3
7.43165E-06,5.325
6.88303E-06,5.35
8.08036E-06,5.375
1.35382E-05,5.4
6.69046E-06,5.425
4.71469E-06,5.45
2.7623E-06,5.475
2.22036E-06,5.5
2.39031E-06,5.525
6.97624E-06,5.55
1.06053E-05,5.575
2.09884E-05,5.6
2.14662E-05,5.625
2.00101E-05,5.65
9.03719E-06,5.675
6.22091E-06,5.7
3.42036E-06,5.725
3.17587E-06,5.75
2.88847E-06,5.775
3.32906E-06,5.8
2.137E-06,5.825
5.29066E-06,5.85
5.7532E-06,5.875
6.04552E-06,5.9
1.82567E-06,5.925
3.67258E-06,5.95
6.55138E-06,5.975
8.02552E-06,6
8.33687E-06,6.025
6.80678E-06,6.05
3.50621E-06,6.075
1.67399E-06,6.1
8.37579E-07,6.125
1.45407E-06,6.15
1.06866E-06,6.175
1.65838E-06,6.2
1.97469E-06,6.225
1.51301E-06,6.25
6.11305E-07,6.275
1.18472E-06,6.3
2.68659E-06,6.325
2.1934E-06,6.35
1.38553E-06,6.375
2.00085E-06,6.4
5.30684E-06,6.425
4.13475E-06,6.45
2.59484E-06,6.475
1.73485E-06,6.5
9.65482E-07,6.525
4.26702E-07,6.55
5.4491E-08,6.575
4.76964E-08,6.6
5.7078E-08,6.625
3.78534E-07,6.65
4.29375E-07,6.675
9.19809E-07,6.7
1.00479E-06,6.725
6.11066E-07,6.75
5.53544E-07,6.775
5.19909E-07,6.8
5.23631E-07,6.825
1.98901E-07,6.85
2.23695E-07,6.875
5.07417E-07,6.9
8.96798E-07,6.925
6.25401E-07,6.95
4.93876E-07,6.975
1.32751E-06,7
1.04277E-06,7.025
9.05054E-07,7.05
6.62824E-07,7.075
6.60635E-07,7.1
5.7915E-07,7.125
7.44797E-07,7.15
5.95319E-07,7.175
4.89195E-07,7.2
2.86595E-07,7.225
4.20829E-07,7.25
4.19532E-07,7.275
4.32798E-07,7.3
4.931E-07,7.325
6.45359E-07,7.35
8.49334E-07,7.375
5.94004E-07,7.4
4.00989E-07,7.425
2.17705E-07,7.45
7.62352E-08,7.475
8.21414E-08,7.5
8.33042E-08,7.525
7.65978E-08,7.55
1.72911E-07,7.575
2.11114E-07,7.6
1.52879E-07,7.625
2.38073E-07,7.65
2.21708E-07,7.675
5.97476E-07,7.7
5.03043E-07,7.725
4.57436E-07,7.75
4.07839E-07,7.775
3.39883E-07,7.8
1.97159E-07,7.825
2.05503E-07,7.85
2.77415E-07,7.875
3.17599E-07,7.9
3.31338E-07,7.925
2.07335E-07,7.95
1.72548E-07,7.975
1.37103E-07,8
1.0484E-07,8.025
7.22681E-08,8.05
6.82551E-08,8.075
6.8622E-08,8.1
1.00751E-07,8.125
1.05609E-07,8.15
9.70535E-08,8.175
7.6277E-08,8.2
6.66157E-08,8.225
3.99814E-08,8.25
5.02976E-08,8.275
8.77966E-08,8.3
1.13589E-07,8.325
1.75658E-07,8.35
1.77247E-07,8.375
1.72468E-07,8.4
2.30448E-07,8.425
4.6117E-07,8.45
6.21205E-07,8.475
6.14825E-07,8.5
5.48281E-07,8.525
3.40215E-07,8.55
1.8538E-07,8.575
1.13855E-07,8.6
1.08808E-07,8.625
2.04519E-07,8.65
2.97793E-07,8.675
7.26124E-07,8.7
2.04091E-06,8.725
2.67665E-06,8.75
2.61773E-06,8.775
2.4695E-06,8.8
1.56016E-06,8.825
1.32904E-06,8.85
1.01049E-06,8.875
9.0252E-07,8.9
8.21333E-07,8.925
8.90241E-07,8.95
9.99117E-07,8.975
6.34593E-07,9
6.11995E-07,9.025
3.28821E-07,9.05
2.4457E-07,9.075
9.07859E-08,9.1
5.38079E-08,9.125
1.25512E-07,9.15
8.49459E-08,9.175
1.18496E-07,9.2
1.8377E-07,9.225
1.3292E-07,9.25
9.91136E-08,9.275
7.77101E-08,9.3
9.43615E-08,9.325
7.57279E-08,9.35
1.09851E-07,9.375
1.26339E-07,9.4
8.63096E-08,9.425
4.88449E-08,9.45
4.71045E-08,9.475
4.37536E-08,9.5
3.78957E-08,9.525
4.83471E-08,9.55
2.86407E-08,9.575
4.41621E-08,9.6
3.82076E-08,9.625
2.92094E-08,9.65
1.93117E-08,9.675
5.09563E-08,9.7
9.49519E-08,9.725
9.05103E-08,9.75
2.16583E-07,9.775
1.89419E-07,9.8
1.06721E-07,9.825
1.17179E-07,9.85
1.02814E-07,9.875
5.75041E-08,9.9
1.08913E-07,9.925
8.5783E-08,9.95
6.24734E-08,9.975
3.40179E-08,10
3.57813E-08,10.025
6.80398E-08,10.05
9.59194E-08,10.075
2.7118E-07,10.1
4.15509E-07,10.125
1.09048E-06,10.15
1.81044E-06,10.175
3.22685E-06,10.2
3.85702E-06,10.225
5.6807E-06,10.25
6.16396E-06,10.275
4.43086E-06,10.3
4.46559E-06,10.325
3.00612E-06,10.35
3.23561E-06,10.375
1.2025E-06,10.4
3.89042E-07,10.425
2.32737E-07,10.45
1.72307E-07,10.475
1.42915E-07,10.5
1.54385E-07,10.525
1.05432E-07,10.55
6.76943E-08,10.575
5.70289E-08,10.6
6.70275E-08,10.625
9.14391E-08,10.65
1.33544E-07,10.675
1.28636E-07,10.7
1.67001E-07,10.725
1.02709E-07,10.75
7.86593E-08,10.775
1.00146E-07,10.8
5.86391E-08,10.825
1.03707E-07,10.85
8.0876E-08,10.875
5.73488E-08,10.9
3.83363E-08,10.925
3.33775E-08,10.95
3.25272E-08,10.975
4.14352E-08,11
2.46793E-08,11.025
3.27869E-08,11.05
3.19143E-08,11.075
3.69011E-08,11.1
5.30504E-08,11.125
4.9356E-08,11.15
4.52612E-08,11.175
2.97862E-08,11.2
3.82794E-08,11.225
3.94371E-08,11.25
4.16002E-08,11.275
3.81515E-08,11.3
3.30097E-08,11.325
3.92971E-08,11.35
3.22918E-08,11.375
3.08711E-08,11.4
4.29636E-08,11.425
5.59523E-08,11.45
6.20057E-08,11.475
1.00495E-07,11.5
6.90972E-08,11.525
4.30172E-08,11.55
2.91117E-08,11.575
4.0879E-08,11.6
3.76328E-08,11.625
2.21007E-08,11.65
2.2639E-08,11.675
3.0018E-08,11.7
3.40048E-08,11.725
1.74847E-08,11.75
2.66194E-08,11.775
3.12122E-08,11.8
2.59139E-08,11.825
2.32226E-08,11.85
3.93073E-08,11.875
4.39544E-08,11.9
4.74508E-08,11.925
3.72785E-08,11.95
2.57299E-08,11.975
2.52769E-08,12
2.66731E-08,12.025
1.7973E-08,12.05
2.0541E-08,12.075
2.16054E-08,12.1
3.40899E-08,12.125
5.56412E-08,12.15
4.70765E-08,12.175
5.34129E-08,12.2
4.05893E-08,12.225
4.78676E-08,12.25
3.88239E-08,12.275
6.62983E-08,12.3
4.96286E-08,12.325
1.44024E-08,12.35
1.63256E-08,12.375
1.996E-08,12.4
2.73866E-08,12.425
2.36865E-08,12.45
1.92123E-08,12.475
3.0885E-08,12.5
3.86386E-08,12.525
8.76295E-08,12.55
9.96638E-08,12.575
1.28674E-07,12.6
1.35201E-07,12.625
1.12569E-07,12.65
1.28452E-07,12.675
1.04242E-07,12.7
1.26492E-07,12.725
7.58613E-08,12.75
7.43252E-08,12.775
7.10194E-08,12.8
7.37746E-08,12.825
7.91596E-08,12.85
6.66418E-08,12.875
9.27789E-08,12.9
6.68765E-08,12.925
7.4921E-08,12.95
9.64785E-08,12.975
5.9672E-08,13
3.54664E-08,13.025
2.93647E-08,13.05
2.78105E-08,13.075
2.42938E-08,13.1
1.97622E-08,13.125
9.7004E-09,13.15
2.55867E-08,13.175
3.78206E-08,13.2
4.82663E-08,13.225
6.52274E-08,13.25
6.66663E-08,13.275
5.68109E-08,13.3
9.26984E-08,13.325
1.33258E-07,13.35
1.18316E-07,13.375
1.25292E-07,13.4
1.09124E-07,13.425
8.20889E-08,13.45
1.22933E-07,13.475
1.27216E-07,13.5
1.49737E-07,13.525
1.26227E-07,13.55
1.16546E-07,13.575
2.77594E-07,13.6
3.34409E-07,13.625
5.08515E-07,13.65
5.9062E-07,13.675
4.69903E-07,13.7
3.4161E-07,13.725
1.02949E-07,13.75
6.95992E-08,13.775
6.89433E-08,13.8
8.61498E-08,13.825
8.19297E-08,13.85
8.72621E-08,13.875
1.22855E-07,13.9
1.27499E-07,13.925
8.32475E-08,13.95
1.0707E-07,13.975
1.82923E-07,14
1.25604E-07,14.025
1.25335E-07,14.05
1.73525E-07,14.075
1.62803E-07,14.1
1.05772E-07,14.125
7.38438E-08,14.15
5.52336E-08,14.175
5.14817E-08,14.2
4.24129E-08,14.225
4.06176E-08,14.25
1.26945E-07,14.275
1.72149E-07,14.3
1.31991E-07,14.325
1.4015E-07,14.35
2.21258E-07,14.375
2.56001E-07,14.4
3.63414E-07,14.425
5.94689E-07,14.45
5.07746E-07,14.475
7.16143E-07,14.5
7.55577E-07,14.525
3.83934E-06,14.55
5.61083E-06,14.575
8.7036E-06,14.6
2.08184E-05,14.625
0.000123146,14.65
0.000602525,14.675
0.001108121,14.7
0.001020246,14.725
0.000325793,14.75
0.000187892,14.775
6.66536E-05,14.8
3.09715E-05,14.825
3.92386E-06,14.85
2.47992E-06,14.875
1.77244E-06,14.9
1.85664E-06,14.925
1.80429E-06,14.95
2.07143E-06,14.975
8.71291E-07,15
4.52244E-08,15.025
4.18356E-08,15.05
4.69393E-08,15.075
4.46335E-08,15.1
4.15261E-08,15.125
4.36995E-08,15.15
3.75581E-08,15.175
3.60498E-08,15.2
4.19273E-08,15.225
4.57406E-08,15.25
4.8241E-08,15.275
6.60751E-08,15.3
5.73758E-08,15.325
4.02134E-08,15.35
4.4972E-08,15.375
3.93525E-08,15.4
3.47243E-08,15.425
2.8874E-08,15.45
2.32451E-08,15.475
1.86782E-08,15.5
2.07188E-08,15.525
1.78934E-08,15.55
1.82022E-08,15.575
1.23407E-08,15.6
1.14749E-08,15.625
1.5956E-08,15.65
2.27841E-08,15.675
2.40597E-08,15.7
1.94188E-08,15.725
2.62878E-08,15.75
3.35783E-08,15.775
3.29258E-08,15.8
2.9592E-08,15.825
2.93794E-08,15.85
3.2242E-08,15.875
3.36641E-08,15.9
4.13321E-08,15.925
4.16131E-08,15.95
4.45871E-08,15.975
4.08326E-08,16
3.70071E-08,16.025
2.69201E-08,16.05
2.24115E-08,16.075
2.08211E-08,16.1
2.0054E-08,16.125
2.39773E-08,16.15
3.13078E-08,16.175
3.04825E-08,16.2
2.18891E-08,16.225
2.93504E-08,16.25
3.00804E-08,16.275
3.22527E-08,16.3
3.93073E-08,16.325
3.96909E-08,16.35
4.44099E-08,16.375
4.17313E-08,16.4
4.71975E-08,16.425
3.69438E-08,16.45
3.71095E-08,16.475
3.66403E-08,16.5
3.40075E-08,16.525
2.56296E-08,16.55
2.23249E-08,16.575
1.32366E-08,16.6
9.75571E-09,16.625
1.27081E-08,16.65
1.97046E-08,16.675
2.47704E-08,16.7
2.38918E-08,16.725
2.28868E-08,16.75
2.93282E-08,16.775
2.65364E-08,16.8
2.30434E-08,16.825
1.95462E-08,16.85
1.65919E-08,16.875
1.25301E-08,16.9
1.02192E-08,16.925
8.66172E-09,16.95
1.0575E-08,16.975
1.22265E-08,17
9.62358E-09,17.025
1.06275E-08,17.05
1.11479E-08,17.075
1.04544E-08,17.1
1.10968E-08,17.125
1.34252E-08,17.15
1.87695E-08,17.175
2.50502E-08,17.2
2.50852E-08,17.225
1.91079E-08,17.25
2.00029E-08,17.275
2.03978E-08,17.3
2.30529E-08,17.325
1.76521E-08,17.35
1.37351E-08,17.375
8.20827E-09,17.4
7.72111E-09,17.425
1.02069E-08,17.45
1.45446E-08,17.475
2.364E-08,17.5
2.59226E-08,17.525
2.63697E-08,17.55
3.25982E-08,17.575
2.84217E-08,17.6
2.90516E-08,17.625
3.31427E-08,17.65
3.19902E-08,17.675
2.92486E-08,17.7
2.40863E-08,17.725
2.62701E-08,17.75
2.48775E-08,17.775
3.09547E-08,17.8
3.80639E-08,17.825
4.80465E-08,17.85
4.49779E-08,17.875
4.40478E-08,17.9
4.17193E-08,17.925
4.34985E-08,17.95
3.34735E-08,17.975
4.15664E-08,18
3.4369E-08,18.025
2.97801E-08,18.05
2.22841E-08,18.075
1.49164E-08,18.1
1.26223E-08,18.125
1.5851E-08,18.15
1.06088E-08,18.175
1.18186E-08,18.2
1.26336E-08,18.225
1.70108E-08,18.25
2.08289E-08,18.275
2.05354E-08,18.3
2.00015E-08,18.325
2.90276E-08,18.35
4.7083E-08,18.375
4.41979E-08,18.4
3.01682E-08,18.425
2.67827E-08,18.45
3.50863E-08,18.475
3.73862E-08,18.5
6.74855E-08,18.525
6.59375E-08,18.55
6.49084E-07,18.575
1.20063E-06,18.6
2.09622E-06,18.625
3.18462E-06,18.65
2.33132E-06,18.675
1.20469E-06,18.7
6.20101E-07,18.725
2.05923E-07,18.75
1.29534E-07,18.775
1.02889E-07,18.8
6.59034E-08,18.825
6.26544E-08,18.85
4.91091E-08,18.875
6.83714E-08,18.9
9.68427E-08,18.925
8.80517E-08,18.925
3.84614E-08,19.025
4.42267E-08,19.125
1.31129E-08,19.225
4.47001E-08,19.325
6.56933E-08,19.425
4.8791E-08,19.525
3.09636E-08,19.625
2.7861E-08,19.725
1.38583E-08,19.825
1.57538E-08,19.925
4.97476E-08,20.025
1.02538E-07,20.125
1.19341E-07,20.225
7.36411E-07,20.325
6.27507E-06,20.425
7.60862E-07,20.525
7.18925E-08,20.625
9.8241E-08,20.725
4.33084E-08,20.825
2.66214E-08,20.925
1.17722E-08,21.025
3.45918E-09,21.125
3.11474E-09,21.225
1.32512E-08,21.325
3.34071E-08,21.425
3.64438E-08,21.525
2.97354E-08,21.625
1.47903E-08,21.725
1.94589E-08,21.825
2.52449E-08,21.925
5.05065E-09,22.025
5.67226E-09,22.125
5.60829E-09,22.225
2.81734E-09,22.325
5.36027E-09,22.425
2.94421E-08,22.525
3.54867E-08,22.625
3.4213E-08,22.725
2.84335E-08,22.825
6.86584E-09,22.925
2.07954E-08,23.025
2.9378E-08,23.125
4.56317E-08,23.225
3.37265E-08,23.325
1.48914E-08,23.425
1.99052E-08,23.525
1.5554E-08,23.625
1.81458E-08,23.725
2.0415E-08,23.825
9.91608E-09,23.925
1.30055E-08,24.025
1.22211E-08,24.125
2.29958E-08,24.225
2.00272E-08,24.325
1.79272E-08,24.425
1.87062E-08,24.525
2.08736E-08,24.625
2.43782E-08,24.725
6.95398E-09,24.825
9.0913E-09,24.925
7.43373E-09,25.025
5.00522E-09,25.125
2.88726E-09,25.225
6.13912E-10,25.325
3.49004E-09,25.425
1.75103E-08,25.525
1.62882E-08,25.625
5.9524E-09,25.725
6.28814E-09,25.825
1.47212E-08,25.925
8.15772E-09,26.025
6.44814E-09,26.125
8.61529E-09,26.225
1.13591E-08,26.325
1.23392E-08,26.425
9.37228E-09,26.525
7.05923E-09,26.625
1.22951E-08,26.725
1.07236E-08,26.825
1.22051E-08,26.925
7.74991E-09,27.025
1.9941E-08,27.125
8.0008E-09,27.225
4.35898E-09,27.325
4.60078E-09,27.425
4.30849E-09,27.525
6.33976E-09,27.625
8.36259E-09,27.725
6.24997E-09,27.825
1.13831E-08,27.925
1.08849E-08,28.025
7.84784E-09,28.125
6.12527E-09,28.225
1.077E-08,28.325
1.57948E-08,28.425
1.71707E-08,28.525
2.53151E-08,28.625
3.63594E-08,28.725
2.82448E-08,28.825
1.78238E-08,28.925
2.34398E-08,29.025
1.76117E-08,29.125
3.9628E-09,29.225
1.62362E-08,29.325
6.23297E-08,29.425
2.19292E-08,29.525
7.50903E-09,29.625
4.29609E-09,29.725
6.92814E-09,29.825
2.98105E-09,29.925
2.56058E-09,30.025
7.16491E-09,30.125
7.4805E-09,30.225
3.36612E-09,30.325
6.04052E-09,30.425
7.54353E-09,30.525
4.05782E-09,30.625
2.23392E-09,30.725
2.09359E-09,30.825
5.68796E-09,30.925
3.9568E-09,31.025
2.58064E-09,31.125
4.61035E-09,31.225
5.93694E-09,31.325
1.77041E-08,31.425
3.09177E-08,31.525
3.10535E-08,31.625
2.83188E-08,31.725
3.32682E-08,31.825
2.79038E-08,31.925
1.10903E-08,32.025
4.22376E-09,32.125
1.53893E-08,32.225
1.37241E-08,32.325
2.32474E-09,32.425
5.46128E-09,32.525
8.03107E-09,32.625
2.13326E-08,32.725
1.48365E-08,32.825
1.84199E-08,32.925
1.53479E-08,33.025
5.05288E-09,33.125
1.22718E-08,33.225
8.23158E-09,33.325
9.14289E-09,33.425
6.58497E-09,33.525
1.2434E-08,33.625
2.08798E-08,33.725
1.38088E-08,33.825
2.90046E-09,33.925
2.21426E-09,34.025
7.19802E-09,34.125
9.84157E-09,34.225
9.93251E-09,34.325
7.92809E-09,34.425
3.39694E-09,34.525
7.54801E-09,34.625
1.65057E-08,34.725
1.16705E-08,34.825
2.53576E-09,34.925
3.48488E-09,35.025
1.40336E-08,35.125
7.39416E-09,35.225
1.10329E-08,35.325
1.87367E-08,35.425
1.08327E-08,35.525
2.702E-09,35.625
8.04788E-09,35.725
1.4131E-08,35.825
1.09821E-08,35.925
8.15566E-09,36.025
7.58969E-09,36.125
1.04704E-08,36.225
2.71789E-09,36.325
3.4738E-09,36.425
3.14289E-09,36.525
3.28646E-09,36.625
2.64799E-09,36.725
6.71954E-09,36.825
1.45402E-08,36.925
1.20085E-08,37.025
1.15729E-08,37.125
1.60041E-08,37.225
1.39531E-08,37.325
1.1607E-08,37.425
1.12059E-08,37.525
6.70478E-09,37.625
9.50929E-09,37.725
1.26732E-08,37.825
1.15263E-08,37.925
1.2972E-08,38.025
7.02156E-09,38.125
2.13521E-09,38.225
1.1444E-09,38.325
8.71413E-10,38.425
4.98613E-09,38.525
6.64437E-09,38.625
2.8023E-09,38.725
6.59155E-10,38.825
8.73367E-10,38.925
3.00596E-09,39.025
9.35444E-09,39.125
1.76637E-08,39.225
2.32253E-08,39.325
4.48864E-08,39.425
4.98068E-08,39.525
2.2445E-08,39.625
8.50613E-09,39.725
7.83024E-09,39.825
8.24321E-09,39.925
8.8218E-09,40.025
5.8511E-09,40.125
2.15598E-09,40.225
3.86147E-09,40.325
5.07588E-09,40.425
9.74417E-09,40.525
1.02022E-08,40.625
3.46107E-08,40.725
2.86066E-08,40.825
2.12694E-08,40.925
1.96587E-08,41.025
2.58248E-08,41.125
2.00132E-08,41.225
2.10919E-08,41.325
8.80456E-09,41.425
1.24716E-08,41.525
1.61684E-08,41.625
1.55884E-08,41.725
1.48419E-08,41.825
6.34817E-09,41.925
3.27361E-09,42.025
2.60705E-09,42.125
3.89795E-09,42.225
5.41809E-09,42.325
1.78456E-09,42.425
2.2643E-09,42.525
2.96058E-09,42.625
6.84961E-09,42.725
1.03402E-08,42.825
1.32934E-08,42.925
4.63393E-09,43.025
3.45635E-09,43.125
2.44033E-09,43.225
1.99278E-09,43.325
1.18744E-09,43.425
8.50731E-10,43.525
2.78451E-09,43.625
3.03742E-09,43.725
4.98389E-09,43.825
3.34639E-09,43.925
6.60173E-09,44.025
9.71579E-09,44.125
9.98669E-09,44.225
8.87978E-09,44.325
6.36098E-09,44.425
1.24843E-08,44.525
1.32477E-08,44.625
1.33273E-08,44.725
1.68956E-08,44.825
1.58169E-08,44.925
1.35345E-08,45.025
9.07907E-09,45.125
5.06523E-09,45.225
2.85955E-09,45.325
1.63966E-08,45.425
2.23879E-08,45.525
9.68638E-09,45.625
7.41122E-09,45.725
7.62097E-09,45.825
4.55652E-09,45.925
1.1512E-09,46.025
1.61529E-09,46.125
1.91991E-09,46.225
1.80199E-09,46.325
4.78205E-09,46.425
5.11121E-09,46.525
3.31222E-09,46.625
8.26669E-09,46.725
6.98128E-09,46.825
7.11942E-09,46.925
6.00491E-09,47.025
1.15603E-08,47.125
1.08903E-08,47.225
3.14838E-09,47.325
3.46811E-09,47.425
9.46332E-09,47.525
5.11405E-09,47.625
3.98666E-09,47.725
6.42562E-09,47.825
1.42225E-08,47.925
8.86817E-09,48.025
7.71018E-09,48.125
5.47698E-09,48.225
6.03118E-09,48.325
2.73487E-09,48.425
2.37416E-09,48.525
3.35153E-09,48.625
6.89117E-09,48.725
4.39433E-09,48.825
1.73825E-08,48.925
1.05449E-06,49.025
2.63211E-06,49.125
9.89626E-08,49.225
7.323E-09,49.325
1.00072E-08,49.425
3.66233E-09,49.525
5.095E-09,49.625
9.53263E-09,49.725
1.62744E-08,49.825
7.91051E-09,49.925
3.44453E-09,50.025
4.23502E-09,50.125
6.40316E-09,50.225
2.78994E-09,50.325
3.25396E-09,50.425
1.0724E-08,50.525
1.63748E-08,50.625
5.35848E-08,50.725
1.06009E-06,50.825
2.51107E-07,50.925
1.62786E-08,51.025
1.98877E-08,51.125
3.15509E-08,51.225
1.6192E-08,51.325
6.27245E-09,51.425
7.79529E-09,51.525
1.34096E-08,51.625
7.79513E-09,51.725
1.42509E-08,51.825
3.14708E-08,51.925
2.41294E-08,52.025
1.70039E-08,52.125
1.67062E-08,52.225
8.60579E-09,52.325
3.78289E-09,52.425
4.9318E-09,52.525
6.16638E-09,52.625
4.43248E-09,52.725
7.39707E-09,52.825
1.25464E-08,52.925
5.74115E-09,53.025
7.49365E-09,53.125
4.43026E-09,53.225
1.70614E-09,53.325
1.62875E-09,53.425
1.07263E-09,53.525
1.86312E-09,53.625
1.32647E-08,53.725
1.01043E-08,53.825
7.34367E-09,53.925
2.67696E-09,54.025
7.99633E-10,54.125
4.38311E-09,54.225
7.36579E-09,54.325
6.35879E-09,54.425
3.29544E-09,54.525
2.13463E-09,54.625
1.68648E-09,54.725
4.7512E-09,54.825
4.19909E-09,54.925
2.3947E-09,55.025
1.11748E-09,55.125
6.98711E-10,55.225
1.81565E-08,55.325
1.85854E-08,55.425
1.9832E-09,55.525
3.76881E-10,55.625
4.04959E-10,55.725
4.7164E-10,55.825
5.75772E-10,55.925
2.38193E-09,56.025
1.75321E-09,56.125
1.23649E-09,56.225
5.45865E-10,56.325
1.37679E-09,56.425
1.78343E-09,56.525
1.30878E-09,56.625
6.38632E-09,56.725
6.10237E-09,56.825
5.92737E-09,56.925
5.12358E-09,57.025
3.55063E-09,57.125
1.22632E-09,57.225
5.22176E-09,57.325
8.08596E-09,57.425
1.38957E-08,57.525
1.95832E-08,57.625
1.55243E-08,57.725
9.26991E-09,57.825
7.12989E-09,57.925
1.93482E-09,58.025
9.80636E-10,58.125
1.82717E-09,58.225
